ea_id,ead_ofsp,ead_awassa83,ead_avocado,ead_mango,ead_papaya,ead_sweetpotato,ead_fieldp,ead_impcr1,ead_impcr2,ead_impcr3,ead_impcr4,ead_impcr5,ead_impcr6,ead_impcr7,ead_impcr8,ead_impcr9,ead_impcr10,ead_impcr11,ead_impcr12,ead_impcr13,ead_impcr14,ead_impcr15,ead_impcr16,ead_impcr17,ead_impcr18,ead_impcr19,ead_impcr20,ead_impcr21,ead_impcr22,ead_impcr23,ead_impcr24,ead_impcr25,ead_impcr26,ead_impcr27,ead_impcr28,ead_impcr29,ead_impcr30,ead_impcr31,ead_impcr32,ead_impcr33,ead_impcr34,ead_impcr35,ead_impcr36,ead_impcr37,ead_impcr38,ead_impcr39,ead_impcr40,ead_impcr41,ead_impcr42,ead_impcr43,ead_impcr44,ead_impcr45,ead_impcr46,ead_impcr47,ead_impcr48,ead_impcr49,ead_impcr50,ead_impcr51,ead_impcr52,ead_impcr53,ead_impcr54,ead_impcr55,ead_impcr56,ead_impcr57,ead_impcr58,ead_impcr59,ead_impcr60,ead_impcr61,ead_impcr62,ead_impcr63,ead_impcr64,ead_impcr65,ead_impcr66,ead_impcr67,ead_impcr68,ead_impcr69,ead_impcr70,ead_impcr71,ead_impcr72,ead_impcr73,ead_impcr74,ead_impcr75,ead_impcr76,ead_impcr77,ead_impcr78,ead_impcr79,ead_impcr80,ead_impcr81,ead_impcr82,ead_impcr83,ead_impcr84,ead_impcr85,ead_treadle,ead_motorpump,ead_rotlegume,ead_cresidue1,ead_cresidue2,ead_mintillage,ead_zerotill,ead_consag1,ead_consag2,ead_swc,ead_terr,ead_wcatch,ead_affor,ead_ploc,ead_rdisp,ead_livIA,ead_elepgrass,ead_gaya,ead_sasbaniya,ead_alfa,ead_indprod,ead_cross,ead_grass,ead_feed,ead_cross_largerum,ead_cross_smallrum,ead_cross_poultry,sh_plotea_ofsp,sh_plotea_awassa83,sh_plotea_avocado,sh_plotea_mango,sh_plotea_papaya,sh_plotea_sweetpotato,sh_plotea_fieldp,sh_plotea_impcr1,sh_plotea_impcr2,sh_plotea_impcr3,sh_plotea_impcr4,sh_plotea_impcr5,sh_plotea_impcr6,sh_plotea_impcr7,sh_plotea_impcr8,sh_plotea_impcr9,sh_plotea_impcr10,sh_plotea_impcr11,sh_plotea_impcr12,sh_plotea_impcr13,sh_plotea_impcr14,sh_plotea_impcr15,sh_plotea_impcr16,sh_plotea_impcr17,sh_plotea_impcr18,sh_plotea_impcr19,sh_plotea_impcr20,sh_plotea_impcr21,sh_plotea_impcr22,sh_plotea_impcr23,sh_plotea_impcr24,sh_plotea_impcr25,sh_plotea_impcr26,sh_plotea_impcr27,sh_plotea_impcr28,sh_plotea_impcr29,sh_plotea_impcr30,sh_plotea_impcr31,sh_plotea_impcr32,sh_plotea_impcr33,sh_plotea_impcr34,sh_plotea_impcr35,sh_plotea_impcr36,sh_plotea_impcr37,sh_plotea_impcr38,sh_plotea_impcr39,sh_plotea_impcr40,sh_plotea_impcr41,sh_plotea_impcr42,sh_plotea_impcr43,sh_plotea_impcr44,sh_plotea_impcr45,sh_plotea_impcr46,sh_plotea_impcr47,sh_plotea_impcr48,sh_plotea_impcr49,sh_plotea_impcr50,sh_plotea_impcr51,sh_plotea_impcr52,sh_plotea_impcr53,sh_plotea_impcr54,sh_plotea_impcr55,sh_plotea_impcr56,sh_plotea_impcr57,sh_plotea_impcr58,sh_plotea_impcr59,sh_plotea_impcr60,sh_plotea_impcr61,sh_plotea_impcr62,sh_plotea_impcr63,sh_plotea_impcr64,sh_plotea_impcr65,sh_plotea_impcr66,sh_plotea_impcr67,sh_plotea_impcr68,sh_plotea_impcr69,sh_plotea_impcr70,sh_plotea_impcr71,sh_plotea_impcr72,sh_plotea_impcr73,sh_plotea_impcr74,sh_plotea_impcr75,sh_plotea_impcr76,sh_plotea_impcr77,sh_plotea_impcr78,sh_plotea_impcr79,sh_plotea_impcr80,sh_plotea_impcr81,sh_plotea_impcr82,sh_plotea_impcr83,sh_plotea_impcr84,sh_plotea_impcr85,sh_ea_ofsp,sh_ea_awassa83,sh_ea_avocado,sh_ea_mango,sh_ea_papaya,sh_ea_sweetpotato,sh_ea_fieldp,sh_ea_impcr1,sh_ea_impcr2,sh_ea_impcr3,sh_ea_impcr4,sh_ea_impcr5,sh_ea_impcr6,sh_ea_impcr7,sh_ea_impcr8,sh_ea_impcr9,sh_ea_impcr10,sh_ea_impcr11,sh_ea_impcr12,sh_ea_impcr13,sh_ea_impcr14,sh_ea_impcr15,sh_ea_impcr16,sh_ea_impcr17,sh_ea_impcr18,sh_ea_impcr19,sh_ea_impcr20,sh_ea_impcr21,sh_ea_impcr22,sh_ea_impcr23,sh_ea_impcr24,sh_ea_impcr25,sh_ea_impcr26,sh_ea_impcr27,sh_ea_impcr28,sh_ea_impcr29,sh_ea_impcr30,sh_ea_impcr31,sh_ea_impcr32,sh_ea_impcr33,sh_ea_impcr34,sh_ea_impcr35,sh_ea_impcr36,sh_ea_impcr37,sh_ea_impcr38,sh_ea_impcr39,sh_ea_impcr40,sh_ea_impcr41,sh_ea_impcr42,sh_ea_impcr43,sh_ea_impcr44,sh_ea_impcr45,sh_ea_impcr46,sh_ea_impcr47,sh_ea_impcr48,sh_ea_impcr49,sh_ea_impcr50,sh_ea_impcr51,sh_ea_impcr52,sh_ea_impcr53,sh_ea_impcr54,sh_ea_impcr55,sh_ea_impcr56,sh_ea_impcr57,sh_ea_impcr58,sh_ea_impcr59,sh_ea_impcr60,sh_ea_impcr61,sh_ea_impcr62,sh_ea_impcr63,sh_ea_impcr64,sh_ea_impcr65,sh_ea_impcr66,sh_ea_impcr67,sh_ea_impcr68,sh_ea_impcr69,sh_ea_impcr70,sh_ea_impcr71,sh_ea_impcr72,sh_ea_impcr73,sh_ea_impcr74,sh_ea_impcr75,sh_ea_impcr76,sh_ea_impcr77,sh_ea_impcr78,sh_ea_impcr79,sh_ea_impcr80,sh_ea_impcr81,sh_ea_impcr82,sh_ea_impcr83,sh_ea_impcr84,sh_ea_impcr85,sh_ea_treadle,sh_ea_motorpump,sh_ea_rotlegume,sh_ea_cresidue1,sh_ea_cresidue2,sh_ea_mintillage,sh_ea_zerotill,sh_ea_consag1,sh_ea_consag2,sh_ea_swc,sh_ea_terr,sh_ea_wcatch,sh_ea_affor,sh_ea_ploc,sh_ea_rdisp,sh_ea_livIA,sh_ea_elepgrass,sh_ea_gaya,sh_ea_sasbaniya,sh_ea_alfa,sh_ea_indprod,sh_ea_cross,sh_ea_grass,sh_ea_largerum_k,sh_ea_largerum_o,sh_ea_smallrum_k,sh_ea_smallrum_o,sh_ea_poultry_k,sh_ea_poultry_o,wave,region,othregion,pw_w4,ead_psnp,sh_ea_psnp,saq14,saq01
030404088801907,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.9607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,,25,,,,83.333336,83.333336,,,,,,,,,,,,0,,,,,,,4,3,0,7346.241530855155,1,1,1,3
030409088800307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,,,,,,,,,5.1282053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.025642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,16.666666,,,,75,75,,,,25,,,,,,,25,0,,,,,.33333334,.33333334,4,3,0,7165.928038613426,0,0,1,3
030412088800503,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.6144578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2048193,,,,,,,,,,,,,,,,2.4096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4096386,,,,,,,,,,,,,,,,34.939758,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,,41.666668,25,,,83.333336,75,8.333333,,66.666664,,,,,,,,,0,,,,,,,4,3,0,8027.051033591732,1,.23404256,1,3
030416088801301,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,100,,,,,,,1.1904762,,,,,,,16.666666,4.7619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.714286,,,,,,,83.333336,45.238094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,,33.333332,,,,83.333336,66.666664,41.666668,,,,,,,,,8.333333,16.666666,0,,,,,.2173913,.22727273,4,3,0,10148.4859496124,1,.12244898,1,3
030505088800505,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,100,100,0,0,,,,,,,1.2195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2195122,,,,,,,,,,,,,,,,,,1.2195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.634147,,,,,,,,,,,,,,,,,,1.2195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.333332,,16.666666,,,,,83.333336,58.333332,58.333332,41.666668,58.333332,,,,,,,8.333333,8.333333,0,.10526316,.125,,,,,4,3,0,7749.423704610364,1,.92682928,1,3
030512088800206,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,3.1746032,,,,,,,,2.3809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.476189,,,,,,,,11.904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.818184,36.363636,9.090909,18.181818,18.181818,,,81.818184,81.818184,27.272728,,,,,,,,,,18.181818,0,,,,,.07692308,.07692308,4,3,0,536.1295681063123,0,0,1,3
030519088801304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,8.333333,75,66.666664,8.333333,33.333332,,83.333336,66.666664,66.666664,,83.333336,50,,,,,,,,0,,,,,,,4,3,0,6952.753977968177,0,0,1,3
030602088802210,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,7.5471697,1.2578616,,,,16.352201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.584908,30.188679,,,,97.484276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,80,40,,,,100,90,10,,100,,,,,,,,50,0,,,,,.64634144,.64634144,4,3,0,7383.122763864044,0,0,1,3
030606088800202,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,5.4945054,,1.0989012,,,,,,1.0989012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.956043,,15.384615,,,,,,7.6923075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.428574,,,7.1428571,,,,42.857143,21.428572,28.571428,,,,,,,,,,21.428572,0,,,,,.45454547,.52631581,4,3,0,7894.801391953826,0,0,1,3
030610088800708,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.5871558,,6.4220185,,,,,,1.8348624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.376148,,87.15596,,,,,,39.449543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.545456,,,45.454544,,,,27.272728,27.272728,9.090909,,,45.454544,,,,,,,,0,,,,,,,4,3,0,8159.261285909714,0,0,1,3
030614088801003,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1.6393442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.049181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.92308,,,53.846153,,,,61.53846,53.846153,,7.6923075,53.846153,7.6923075,,,,,,,,0,,,,,,,4,3,0,7884.485648439136,1,.16176471,1,3
030701088800919,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,100,0,0,0,,,,,,,,,19.23077,,,,,1.9230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.384613,,,,,7.6923075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.666664,,8.333333,,,,,83.333336,50,16.666666,16.666666,58.333332,,,,,,,8.333333,,0,,,,,,,4,3,0,8543.574317492416,0,0,1,3
030703088802911,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,100,100,100,0,100,0,0,0,0,0,0,100,100,0,100,0,0,100,,,,,,,.71942449,,12.230216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.71942449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.705036,,87.769783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7553959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333,58.333332,,,58.333332,33.333332,,,83.333336,66.666664,16.666666,,33.333332,,,,,,,8.333333,8.333333,0,,,,,.71428573,.71428573,4,3,0,5640.507713562053,0,0,1,3
030707088800708,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,,,,,,,,,15.116279,,,,,1.1627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.069771,,,,,8.139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,80,30,20,,,100,100,80,,50,,,,,,,,10,0,.027777778,.028571429,,,,,4,3,0,8377.81292749658,0,0,1,3
030710088801809,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.2727273,,31.818182,,,,,,1.1363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.181818,,95.454544,,,,,,10.227273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,10,20,10,,,100,70,80,,40,,,,,,,,,0,,,,,,,4,3,0,8256.395348837208,0,0,1,3
030803088802708,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,100,0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,6.25,,,,,,,,9.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,68.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333336,,83.333336,58.333332,50,8.333333,,83.333336,83.333336,16.666666,8.333333,,,,,,,,,8.333333,0,,,,,.05882353,.05882353,4,3,0,7775.440279972906,1,.078431375,1,3
030808088800201,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.6949153,,,,,,,1.6949153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.254237,,,,,,,15.254237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333332,,,75,,,,75,75,,16.666666,8.333333,,,,,,,,,0,,,,,,,4,3,0,8825.801924619087,1,.2173913,1,3
030902088800605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4925373,,,,,,,,,,1.4925373,1.4925373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4626865,,,,,,,,,,7.4626865,7.4626865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666,8.333333,,16.666666,,,,,,,,,25,0,,,,,.19354838,.21428572,4,3,0,9907.674418604653,0,0,1,3
030906088802103,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,,,,4.1666665,,,,,5.5555553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.111111,,,,,52.777779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,10,20,,,,70,10,,,60,,,,,,,,10,0,,,,,.025,.025,4,3,0,7421.972414646214,0,0,1,3
031002088801007,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,,3.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.833336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,100,50,,,,100,50,100,10,90,20,,,,,,,,0,,,,,,,4,3,0,9073.860234860695,1,.56,1,3
